time,x,y,id,risk-so-far,total-risk
47.64,-0.8396,1.1295,82,0.0,0.0
47.64,-0.9872,2.1853,83,0.0,0.0
47.64,1.4815,4.6307,84,0.0,0.0
47.64,1.1638,1.4145,85,0.0,0.0
47.64,-5.0577,1.4896,86,0.0002988386502521534,0.00032055788789397965
47.64,1.5169,3.6166,87,0.0,0.0
47.64,2.2873,2.2238,88,0.0,0.0
47.64,2.4357,3.1313,89,0.0,0.0
47.64,3.3674,2.558,90,0.0,0.0
47.64,3.1652,3.8032,91,0.0,0.0
47.64,-2.0078,1.5578,92,0.0,0.0
47.64,4.2881,1.586,93,0.0,0.0
47.64,-3.0817,2.8187,144,0.0,0.0
47.64,-4.8697,4.4756,145,0.0,0.0
47.68,-3.1802,0.803,78,0.0,0.0
47.68,-5.0546,2.093,79,0.0002988386502521534,0.00032055788789397965
47.68,-3.6018,4.0942,80,4.89447055329606e-07,0.0003806295009096683
47.68,-3.3246,3.5629,81,4.89447055329606e-07,0.0003806295009096683
47.68,-0.8974,1.133,82,0.0,0.0
47.68,-1.0481,2.1896,83,0.0,0.0
47.68,1.4451,4.6217,84,0.0,0.0
47.68,1.1113,1.4182,85,0.0,0.0
47.68,-5.1203,1.4879,86,0.0002988386502521534,0.00032055788789397965
47.68,1.4686,3.6086,87,0.0,0.0
47.68,2.2405,2.2311,88,0.0,0.0
47.68,2.3746,3.1221,89,0.0,0.0
47.68,3.3032,2.5668,90,0.0,0.0
47.68,3.0836,3.8113,91,0.0,0.0
47.68,-2.0652,1.5482,92,0.0,0.0
47.68,4.2332,1.5791,93,0.0,0.0
47.68,-3.1286,2.8261,144,0.0,0.0
47.68,-4.9253,4.4776,145,0.0,0.0
47.72,-3.2377,0.796,78,0.0,0.0
47.72,-5.111,2.0926,79,0.0002988386502521534,0.00032055788789397965
47.72,-3.6486,4.098,80,4.89447055329606e-07,0.0003806295009096683
47.72,-3.3748,3.5619,81,4.89447055329606e-07,0.0003806295009096683
47.72,-0.9577,1.1312,82,0.0,0.0
47.72,-1.1074,2.197,83,0.0,0.0
47.72,1.41,4.6115,84,0.0,0.0
47.72,1.0553,1.4134,85,0.0,0.0
47.72,-5.1773,1.4892,86,0.0002988386502521534,0.00032055788789397965
47.72,1.415,3.6005,87,0.0,0.0
47.72,2.1806,2.2392,88,0.0,0.0
47.72,2.3205,3.1159,89,0.0,0.0
47.72,3.2458,2.5793,90,0.0,0.0
47.72,3.0173,3.8264,91,0.0,0.0
47.72,-2.1227,1.5413,92,0.0,0.0
47.72,4.1652,1.5718,93,0.0,0.0
47.72,4.547,3.2289,97,0.0,0.0
47.72,-3.1759,2.8344,144,0.0,0.0
47.72,-4.9747,4.4794,145,0.0,0.0
47.76,-3.2952,0.7891,78,0.0,0.0
47.76,-5.1583,2.0878,79,0.0002988386502521534,0.00032055788789397965
47.76,-3.711,4.1054,80,1.990314619448874e-06,0.0003806295009096683
47.76,-3.442,3.5716,81,1.990314619448874e-06,0.0003806295009096683
47.76,-1.0153,1.1295,82,0.0,0.0
47.76,-1.1679,2.2057,83,0.0,0.0
47.76,1.3697,4.6079,84,0.0,0.0
47.76,1.0018,1.4169,85,0.0,0.0
47.76,-5.2317,1.4923,86,0.0002988386502521534,0.00032055788789397965
47.76,1.3641,3.5924,87,0.0,0.0
47.76,2.1268,2.2492,88,0.0,0.0
47.76,2.2704,3.1052,89,0.0,0.0
47.76,3.1816,2.5966,90,0.0,0.0
47.76,2.962,3.8354,91,0.0,0.0
47.76,-2.1829,1.5369,92,0.0,0.0
47.76,4.1235,1.5627,93,0.0,0.0
47.76,4.4681,3.2401,97,0.0,0.0
47.76,-3.2283,2.8433,144,0.0,0.0
47.76,-5.0237,4.4825,145,0.0,0.0
47.8,-3.3474,0.7823,78,0.0,0.0
47.8,-5.2075,2.0874,79,0.0003024513635332404,0.00032055788789397965
47.8,-3.7728,4.1127,80,1.990314619448874e-06,0.0003806295009096683
47.8,-3.4958,3.5738,81,1.990314619448874e-06,0.0003806295009096683
47.8,-1.0755,1.1225,82,0.0,0.0
47.8,-1.2256,2.2132,83,0.0,0.0
47.8,1.3421,4.6016,84,0.0,0.0
47.8,0.9449,1.4206,85,0.0,0.0
47.8,-5.2809,1.4974,86,0.0003024513635332404,0.00032055788789397965
47.8,1.315,3.5879,87,0.0,0.0
47.8,2.0643,2.256,88,0.0,0.0
47.8,2.2168,3.1032,89,0.0,0.0
47.8,3.1296,2.5954,90,0.0,0.0
47.8,2.8802,3.851,91,0.0,0.0
47.8,-2.2444,1.5337,92,0.0,0.0
47.8,4.0739,1.556,93,0.0,0.0
47.8,4.3939,3.2533,97,0.0,0.0
47.8,-3.2806,2.8511,144,0.0,0.0
47.8,-5.0682,4.4841,145,0.0,0.0
47.84,-3.3971,0.7782,78,0.0,0.0
47.84,-5.2652,2.0913,79,0.0003076848039166302,0.00032055788789397965
47.84,-3.8375,4.1252,80,1.990314619448874e-06,0.0003806295009096683
47.84,-3.5536,3.575,81,1.990314619448874e-06,0.0003806295009096683
47.84,-1.1357,1.1181,82,0.0,0.0
47.84,-1.2873,2.219,83,0.0,0.0
47.84,1.3041,4.5992,84,0.0,0.0
47.84,0.8911,1.4216,85,0.0,0.0
47.84,-5.3295,1.5027,86,0.0003076848039166302,0.00032055788789397965
47.84,1.2662,3.5814,87,0.0,0.0
47.84,2.0078,2.2697,88,0.0,0.0
47.84,2.1619,3.1158,89,0.0,0.0
47.84,3.066,2.6145,90,0.0,0.0
47.84,2.8218,3.863,91,0.0,0.0
47.84,-2.302,1.5294,92,0.0,0.0
47.84,4.0216,1.5492,93,0.0,0.0
47.84,4.326,3.2667,97,0.0,0.0
47.84,-3.3343,2.8575,144,0.0,0.0
47.84,-5.1125,4.4858,145,0.0,0.0
47.88,-3.4521,0.7739,78,0.0,0.0
47.88,-5.3164,2.0878,79,0.00032055788789397965,0.00032055788789397965
47.88,-3.8971,4.1379,80,1.990314619448874e-06,0.0003806295009096683
47.88,-3.6166,3.5783,81,1.990314619448874e-06,0.0003806295009096683
47.88,-1.1932,1.1111,82,0.0,0.0
47.88,-1.3497,2.2318,83,0.0,0.0
47.88,1.2687,4.5994,84,0.0,0.0
47.88,0.8339,1.4242,85,0.0,0.0
47.88,-5.372,1.5099,86,0.00032055788789397965,0.00032055788789397965
47.88,1.2137,3.5787,87,0.0,0.0
47.88,1.9276,2.2845,88,0.0,0.0
47.88,2.1106,3.1172,89,0.0,0.0
47.88,3.0173,2.6148,90,0.0,0.0
47.88,2.7568,3.8742,91,0.0,0.0
47.88,-2.3544,1.5278,92,0.0,0.0
47.88,3.9666,1.5476,93,0.0,0.0
47.88,4.2621,3.2758,97,0.0,0.0
47.88,-3.3855,2.8608,144,0.0,0.0
47.88,-5.1539,4.487,145,0.0,0.0
47.92,-3.4966,0.7726,78,0.0,0.0
47.92,-5.3746,2.083,79,0.00032055788789397965,0.00032055788789397965
47.92,-3.9701,4.1321,80,1.990314619448874e-06,0.0003806295009096683
47.92,-3.6823,3.5816,81,1.990314619448874e-06,0.0003806295009096683
47.92,-1.2507,1.1068,82,0.0,0.0
47.92,-1.4131,2.2456,83,0.0,0.0
47.92,1.2345,4.601,84,0.0,0.0
47.92,0.7808,1.4254,85,0.0,0.0
47.92,1.1671,3.5817,87,0.0,0.0
47.92,1.8695,2.2959,88,0.0,0.0
47.92,2.0527,3.1153,89,0.0,0.0
47.92,2.9641,2.6247,90,0.0,0.0
47.92,2.7037,3.884,91,0.0,0.0
47.92,-2.407,1.5315,92,0.0,0.0
47.92,3.9114,1.5512,93,0.0,0.0
47.92,4.2033,3.2792,97,0.0,0.0
47.92,-3.4362,2.8612,144,0.0,0.0
47.92,-5.1974,4.4887,145,0.0,0.0
47.96,-3.5438,0.7712,78,0.0,0.0
47.96,-4.0204,4.1474,80,1.990314619448874e-06,0.0003806295009096683
47.96,-3.7426,3.5798,81,1.990314619448874e-06,0.0003806295009096683
47.96,-1.3058,1.1052,82,0.0,0.0
47.96,-1.479,2.2594,83,0.0,0.0
47.96,1.1897,4.6076,84,0.0,0.0
47.96,0.7279,1.4305,85,0.0,0.0
47.96,1.114,3.581,87,0.0,0.0
47.96,1.8197,2.3112,88,0.0,0.0
47.96,1.9976,3.1075,89,0.0,0.0
47.96,2.9182,2.6221,90,0.0,0.0
47.96,2.6378,3.8951,91,0.0,0.0
47.96,-2.4595,1.5326,92,0.0,0.0
47.96,3.8433,1.5465,93,0.0,0.0
47.96,4.1435,3.2775,97,0.0,0.0
47.96,-3.4841,2.8583,144,0.0,0.0
47.96,-5.2409,4.4908,145,0.0,0.0
48.0,-3.5962,0.767,78,0.0,0.0
48.0,-4.0833,4.1487,80,1.990314619448874e-06,0.0003806295009096683
48.0,-3.8028,3.5754,81,1.990314619448874e-06,0.0003806295009096683
48.0,-1.3608,1.1035,82,0.0,0.0
48.0,-1.5503,2.2731,83,0.0,0.0
48.0,1.1622,4.6081,84,0.0,0.0
48.0,0.6729,1.4288,85,0.0,0.0
48.0,1.0668,3.5867,87,0.0,0.0
48.0,1.7792,2.3351,88,0.0,0.0
48.0,1.9371,3.111,89,0.0,0.0
48.0,2.8724,2.6194,90,0.0,0.0
48.0,2.5837,3.9011,91,0.0,0.0
48.0,-2.5067,1.5312,92,0.0,0.0
48.0,3.7776,1.5525,93,0.0,0.0
48.0,4.0839,3.2723,97,0.0,0.0
48.0,-3.5323,2.8532,144,0.0,0.0
48.0,-5.2889,4.4948,145,0.0,0.0
48.04,-3.6458,0.7603,78,0.0,0.0
48.04,-4.1461,4.1384,80,1.990314619448874e-06,0.0003806295009096683
48.04,-3.8654,3.5705,81,1.990314619448874e-06,0.0003806295009096683
48.04,-1.4138,1.103,82,0.0,0.0
48.04,-1.6183,2.2853,83,0.0,0.0
48.04,1.1254,4.6096,84,0.0,0.0
48.04,0.6202,1.4191,85,0.0,0.0
48.04,1.0037,3.583,87,0.0,0.0
48.04,1.729,2.3512,88,0.0,0.0
48.04,1.8756,3.1187,89,0.0,0.0
48.04,2.8239,2.6193,90,0.0,0.0
48.04,2.5175,3.8939,91,0.0,0.0
48.04,-2.5539,1.5324,92,0.0,0.0
48.04,3.7015,1.5528,93,0.0,0.0
48.04,4.0184,3.264,97,0.0,0.0
48.04,-3.577,2.8464,144,0.0,0.0
48.04,-5.3415,4.5007,145,0.0,0.0
48.08,-3.698,0.7509,78,0.0,0.0
48.08,-4.2024,4.138,80,1.990314619448874e-06,0.0003806295009096683
48.08,-3.9073,3.5618,81,1.990314619448874e-06,0.0003806295009096683
48.08,-1.4669,1.1077,82,0.0,0.0
48.08,-1.6898,2.2899,83,0.0,0.0
48.08,1.0859,4.6163,84,0.0,0.0
48.08,0.5653,1.4162,85,0.0,0.0
48.08,0.9474,3.5826,87,0.0,0.0
48.08,1.6816,2.3506,88,0.0,0.0
48.08,1.8217,3.1128,89,0.0,0.0
48.08,2.7746,2.618,90,0.0,0.0
48.08,2.4569,3.8924,91,0.0,0.0
48.08,-2.6012,1.5362,92,0.0,0.0
48.08,3.6357,1.5587,93,0.0,0.0
48.08,3.9494,3.2541,97,0.0,0.0
48.08,-3.622,2.839,144,0.0,0.0
48.08,-5.4005,4.508,145,0.0,0.0
48.120000000000005,-3.7549,0.7534,78,0.0,0.0
48.120000000000005,-4.2573,4.1285,80,1.990314619448874e-06,0.0003806295009096683
48.120000000000005,-3.9543,3.5526,81,1.990314619448874e-06,0.0003806295009096683
48.120000000000005,-1.516,1.1199,82,0.0,0.0
48.120000000000005,-1.7579,2.2879,83,0.0,0.0
48.120000000000005,1.049,4.6204,84,0.0,0.0
48.120000000000005,0.5132,1.4188,85,0.0,0.0
48.120000000000005,0.8856,3.5847,87,0.0,0.0
48.120000000000005,1.637,2.3519,88,0.0,0.0
48.120000000000005,1.7595,3.1158,89,0.0,0.0
48.120000000000005,2.7232,2.6174,90,0.0,0.0
48.120000000000005,2.3927,3.8918,91,0.0,0.0
48.120000000000005,-2.6549,1.539,92,0.0,0.0
48.120000000000005,3.5701,1.5594,93,0.0,0.0
48.120000000000005,3.8737,3.242,97,0.0,0.0
48.120000000000005,-3.6645,2.8304,144,0.0,0.0
48.120000000000005,-5.4567,4.513,145,0.0,0.0
48.16,-3.8081,0.7476,78,0.0,0.0
48.16,-4.3121,4.1216,80,1.990314619448874e-06,0.0003806295009096683
48.16,-4.0038,3.5432,81,1.990314619448874e-06,0.0003806295009096683
48.16,-1.5739,1.1261,82,0.0,0.0
48.16,-1.8313,2.2857,83,0.0,0.0
48.16,1.0122,4.6246,84,0.0,0.0
48.16,0.4557,1.408,85,0.0,0.0
48.16,0.828,3.5901,87,0.0,0.0
48.16,1.5865,2.3601,88,0.0,0.0
48.16,1.7049,3.1337,89,0.0,0.0
48.16,2.67,2.6121,90,0.0,0.0
48.16,2.3481,3.8877,91,0.0,0.0
48.16,-2.7112,1.5304,92,0.0,0.0
48.16,3.5122,1.5656,93,0.0,0.0
48.16,3.7994,3.229,97,0.0,0.0
48.16,-3.7071,2.8203,144,0.0,0.0
48.2,-3.8605,0.7461,78,0.0,0.0
48.2,-4.3589,4.1071,80,1.990314619448874e-06,0.0003806295009096683
48.2,-4.0507,3.5313,81,1.990314619448874e-06,0.0003806295009096683
48.2,-1.624,1.1351,82,0.0,0.0
48.2,-1.8941,2.2812,83,0.0,0.0
48.2,0.9752,4.634,84,0.0,0.0
48.2,0.4032,1.4129,85,0.0,0.0
48.2,0.7682,3.592,87,0.0,0.0
48.2,1.5369,2.3554,88,0.0,0.0
48.2,1.6533,3.1288,89,0.0,0.0
48.2,2.6156,2.6118,90,0.0,0.0
48.2,2.2671,3.8914,91,0.0,0.0
48.2,-2.7726,1.5331,92,0.0,0.0
48.2,3.4518,1.569,93,0.0,0.0
48.2,3.723,3.2165,97,0.0,0.0
48.2,-3.7498,2.8073,144,0.0,0.0
48.24,-3.9207,0.7417,78,0.0,0.0
48.24,-4.4143,4.0988,80,1.990314619448874e-06,0.0003806295009096683
48.24,-4.097,3.547,81,1.990314619448874e-06,0.0003806295009096683
48.24,-1.6807,1.1426,82,0.0,0.0
48.24,-1.9622,2.2766,83,0.0,0.0
48.24,0.9368,4.6447,84,0.0,0.0
48.24,0.3457,1.406,85,0.0,0.0
48.24,0.7018,3.5924,87,0.0,0.0
48.24,1.4799,2.3446,88,0.0,0.0
48.24,1.6008,3.1299,89,0.0,0.0
48.24,2.5636,2.6073,90,0.0,0.0
48.24,2.2054,3.8779,91,0.0,0.0
48.24,-2.8302,1.5359,92,0.0,0.0
48.24,3.3993,1.5701,93,0.0,0.0
48.24,3.6521,3.2062,97,0.0,0.0
48.24,-3.7938,2.7957,144,0.0,0.0
48.28,-3.973,0.7375,78,0.0,0.0
48.28,-4.4569,4.0849,80,1.990314619448874e-06,0.0003806295009096683
48.28,-4.1491,3.535,81,1.990314619448874e-06,0.0003806295009096683
48.28,-1.7347,1.1528,82,0.0,0.0
48.28,-2.0249,2.2694,83,0.0,0.0
48.28,0.8985,4.6553,84,0.0,0.0
48.28,0.2898,1.4019,85,0.0,0.0
48.28,0.6413,3.5985,87,0.0,0.0
48.28,1.4249,2.3404,88,0.0,0.0
48.28,1.5484,3.1283,89,0.0,0.0
48.28,2.517,2.5985,90,0.0,0.0
48.28,2.1205,3.8706,91,0.0,0.0
48.28,-2.8873,1.5315,92,0.0,0.0
48.28,3.3469,1.5685,93,0.0,0.0
48.28,3.5861,3.2003,97,0.0,0.0
48.28,-3.8377,2.7836,144,0.0,0.0
48.32,-4.0255,0.7385,78,0.0,0.0
48.32,-4.5134,4.0637,80,1.990314619448874e-06,0.0003806295009096683
48.32,-4.2098,3.5004,81,1.990314619448874e-06,0.0003806295009096683
48.32,-1.7966,1.1601,82,0.0,0.0
48.32,-2.089,2.261,83,0.0,0.0
48.32,0.86,4.6686,84,0.0,0.0
48.32,0.2345,1.3945,85,0.0,0.0
48.32,0.582,3.6085,87,0.0,0.0
48.32,1.3553,2.3306,88,0.0,0.0
48.32,1.496,3.1268,89,0.0,0.0
48.32,2.4701,2.5919,90,0.0,0.0
48.32,2.0585,3.8744,91,0.0,0.0
48.32,-2.9386,1.5362,92,0.0,0.0
48.32,3.2883,1.5754,93,0.0,0.0
48.32,3.5262,3.1987,97,0.0,0.0
48.32,-3.8859,2.772,144,0.0,0.0
48.36,-4.0727,0.7371,78,0.0,0.0
48.36,-4.568,4.0445,80,1.990314619448874e-06,0.0003806295009096683
48.36,-4.2779,3.4984,81,1.990314619448874e-06,0.0003806295009096683
48.36,-1.8585,1.1675,82,0.0,0.0
48.36,-2.1504,2.2552,83,0.0,0.0
48.36,0.8256,4.6807,84,0.0,0.0
48.36,0.1776,1.3846,85,0.0,0.0
48.36,0.5268,3.6121,87,0.0,0.0
48.36,1.293,2.3237,88,0.0,0.0
48.36,1.4461,3.1279,89,0.0,0.0
48.36,2.4254,2.5862,90,0.0,0.0
48.36,2.0038,3.8623,91,0.0,0.0
48.36,-2.9909,1.532,92,0.0,0.0
48.36,3.2333,1.5741,93,0.0,0.0
48.36,3.4712,3.2003,97,0.0,0.0
48.36,-3.938,2.7606,144,0.0,0.0
48.4,-4.1121,0.7412,78,0.0,0.0
48.4,-4.6306,4.0172,80,7.154563022138127e-06,0.0003806295009096683
48.4,-4.3442,3.4988,81,7.154563022138127e-06,0.0003806295009096683
48.4,-1.9227,1.1669,82,0.0,0.0
48.4,-2.2157,2.2454,83,0.0,0.0
48.4,0.7886,4.6901,84,0.0,0.0
48.4,0.1182,1.3809,85,0.0,0.0
48.4,0.4742,3.6158,87,0.0,0.0
48.4,1.2288,2.3188,88,0.0,0.0
48.4,1.3922,3.1163,89,0.0,0.0
48.4,2.3822,2.577,90,0.0,0.0
48.4,1.9412,3.8561,91,0.0,0.0
48.4,-3.0393,1.5311,92,0.0,0.0
48.4,3.1673,1.5711,93,0.0,0.0
48.4,3.4198,3.2028,97,0.0,0.0
48.4,-3.9932,2.7506,144,0.0,0.0
48.44,-4.1542,0.7452,78,0.0,0.0
48.44,-4.6936,3.9939,80,1.5148465793424215e-05,0.0003806295009096683
48.44,-4.3956,3.487,81,1.5148465793424215e-05,0.0003806295009096683
48.44,-1.9832,1.1729,82,0.0,0.0
48.44,-2.2835,2.2329,83,0.0,0.0
48.44,0.7627,4.6956,84,0.0,0.0
48.44,0.0634,1.374,85,0.0,0.0
48.44,0.4204,3.6181,87,0.0,0.0
48.44,1.1628,2.3081,88,0.0,0.0
48.44,1.3365,3.1226,89,0.0,0.0
48.44,2.3391,2.5765,90,0.0,0.0
48.44,1.8807,3.8621,91,0.0,0.0
48.44,-3.0901,1.5298,92,0.0,0.0
48.44,3.1053,1.5697,93,0.0,0.0
48.44,3.3688,3.2056,97,0.0,0.0
48.44,-4.0495,2.7419,144,0.0,0.0
48.48,-4.2015,0.7464,78,0.0,0.0
48.48,-4.7524,3.9832,80,4.8398355086964884e-05,0.0003806295009096683
48.48,-4.4633,3.5152,81,4.8398355086964884e-05,0.0003806295009096683
48.48,-2.0398,1.1778,82,0.0,0.0
48.48,-2.3514,2.2204,83,0.0,0.0
48.48,0.7347,4.7011,84,0.0,0.0
48.48,0.0068,1.3718,85,0.0,0.0
48.48,0.3678,3.6218,87,0.0,0.0
48.48,1.1011,2.2914,88,0.0,0.0
48.48,1.2842,3.1047,89,0.0,0.0
48.48,2.2964,2.5707,90,0.0,0.0
48.48,1.8257,3.8605,91,0.0,0.0
48.48,-3.1369,1.5271,92,0.0,0.0
48.48,3.0377,1.5618,93,0.0,0.0
48.48,3.3178,3.2071,97,0.0,0.0
48.48,-4.1039,2.7364,144,0.0,0.0
48.52,-4.2462,0.7504,78,0.0,0.0
48.52,-4.8214,3.9687,80,8.614070794299433e-05,0.0003806295009096683
48.52,-4.5404,3.5037,81,8.614070794299433e-05,0.0003806295009096683
48.52,-2.0973,1.1709,82,0.0,0.0
48.52,-2.4195,2.2184,83,0.0,0.0
48.52,0.7066,4.7043,84,0.0,0.0
48.52,-0.0461,1.3692,85,0.0,0.0
48.52,0.3128,3.6176,87,0.0,0.0
48.52,1.0469,2.2815,88,0.0,0.0
48.52,1.2214,3.0976,89,0.0,0.0
48.52,2.2527,2.5706,90,0.0,0.0
48.52,1.7699,3.8719,91,0.0,0.0
48.52,-3.1843,1.5247,92,0.0,0.0
48.52,2.9785,1.5658,93,0.0,0.0
48.52,3.2628,3.2079,97,0.0,0.0
48.52,-4.1568,2.7344,144,0.0,0.0
48.56,-4.3038,0.7486,78,0.0,0.0
48.56,-4.8894,3.9732,80,0.00012018206194575054,0.0003806295009096683
48.56,-4.6085,3.5017,81,0.00012018206194575054,0.0003806295009096683
48.56,-2.1573,1.1612,82,0.0,0.0
48.56,-2.4837,2.2152,83,0.0,0.0
48.56,0.665,4.6995,84,0.0,0.0
48.56,-0.0986,1.3702,85,0.0,0.0
48.56,0.2566,3.612,87,0.0,0.0
48.56,1.0024,2.257,88,0.0,0.0
48.56,1.1546,3.0943,89,0.0,0.0
48.56,2.2041,2.566,90,0.0,0.0
48.56,1.7121,3.8798,91,0.0,0.0
48.56,-3.2379,1.5174,92,0.0,0.0
48.56,2.9104,1.5634,93,0.0,0.0
48.56,3.2041,3.2087,97,0.0,0.0
48.56,-4.2086,2.735,144,0.0,0.0
48.6,-4.3512,0.7525,78,0.0,0.0
48.6,-4.9495,3.9793,80,0.00015392036706929346,0.0003806295009096683
48.6,-4.6523,3.5174,81,0.00015392036706929346,0.0003806295009096683
48.6,-2.2148,1.1543,82,0.0,0.0
48.6,-2.5484,2.213,83,0.0,0.0
48.6,0.6363,4.6961,84,0.0,0.0
48.6,-0.1526,1.3701,85,0.0,0.0
48.6,0.1964,3.6076,87,0.0,0.0
48.6,0.9443,2.2523,88,0.0,0.0
48.6,1.0935,3.0844,89,0.0,0.0
48.6,2.149,2.5648,90,0.0,0.0
48.6,1.651,3.886,91,0.0,0.0
48.6,-3.2877,1.5131,92,0.0,0.0
48.6,2.8437,1.5536,93,0.0,0.0
48.6,3.1412,3.2094,97,0.0,0.0
48.6,-4.2591,2.738,144,0.0,0.0
48.64,-4.401,0.751,78,0.0,0.0
48.64,-5.0079,3.9763,80,0.0001906859129896521,0.0003806295009096683
48.64,-4.7049,3.5237,81,0.0001906859129896521,0.0003806295009096683
48.64,-2.2721,1.1421,82,0.0,0.0
48.64,-2.613,2.2168,83,0.0,0.0
48.64,0.6089,4.6887,84,0.0,0.0
48.64,-0.2017,1.3793,85,0.0,0.0
48.64,0.1287,3.6031,87,0.0,0.0
48.64,0.8949,2.2473,88,0.0,0.0
48.64,1.0309,3.0657,89,0.0,0.0
48.64,2.1025,2.5582,90,0.0,0.0
48.64,1.5904,3.8822,91,0.0,0.0
48.64,-3.344,1.5026,92,0.0,0.0
48.64,2.781,1.5465,93,0.0,0.0
48.64,3.075,3.2105,97,0.0,0.0
48.64,-4.3084,2.7419,144,0.0,0.0
48.68,-4.4664,0.7464,78,0.0,0.0
48.68,-5.0613,3.9748,80,0.00021731156647986083,0.0003806295009096683
48.68,-4.7709,3.4961,81,0.00021731156647986083,0.0003806295009096683
48.68,-2.3323,1.135,82,0.0,0.0
48.68,-2.674,2.2213,83,0.0,0.0
48.68,0.5842,4.6814,84,0.0,0.0
48.68,-0.2543,1.3755,85,0.0,0.0
48.68,0.0785,3.6041,87,0.0,0.0
48.68,0.8483,2.2367,88,0.0,0.0
48.68,0.9682,3.0586,89,0.0,0.0
48.68,2.0457,2.5529,90,0.0,0.0
48.68,1.5199,3.886,91,0.0,0.0
48.68,-3.4007,1.49,92,0.0,0.0
48.68,2.7235,1.545,93,0.0,0.0
48.68,3.007,3.2139,97,0.0,0.0
48.68,-4.3554,2.7461,144,0.0,0.0
48.72,-4.5189,0.7475,78,0.0,0.0
48.72,-5.1135,3.9711,80,0.0002523004707571941,0.0003806295009096683
48.72,-4.8147,3.5126,81,0.0002523004707571941,0.0003806295009096683
48.72,-2.3923,1.1254,82,0.0,0.0
48.72,-2.7371,2.2247,83,0.0,0.0
48.72,0.5561,4.6738,84,0.0,0.0
48.72,-0.3037,1.3775,85,0.0,0.0
48.72,0.0183,3.5996,87,0.0,0.0
48.72,0.8033,2.2511,88,0.0,0.0
48.72,0.9108,3.0464,89,0.0,0.0
48.72,1.9934,2.5474,90,0.0,0.0
48.72,1.4538,3.887,91,0.0,0.0
48.72,-3.4555,1.4851,92,0.0,0.0
48.72,2.6684,1.5379,93,0.0,0.0
48.72,2.9402,3.2198,97,0.0,0.0
48.72,4.6471,1.6015,104,0.0,0.0
48.72,-4.4004,2.751,144,0.0,0.0
48.76,-4.5738,0.7406,78,0.0,0.0
48.76,-5.2088,3.9757,80,0.00026836317600498205,0.0003806295009096683
48.76,-4.8633,3.5151,81,0.00026836317600498205,0.0003806295009096683
48.76,-2.4471,1.1159,82,0.0,0.0
48.76,-2.7949,2.2282,83,0.0,0.0
48.76,0.527,4.6666,84,0.0,0.0
48.76,-0.3593,1.3771,85,0.0,0.0
48.76,-0.0418,3.5926,87,0.0,0.0
48.76,0.7602,2.253,88,0.0,0.0
48.76,0.852,3.0381,89,0.0,0.0
48.76,1.9408,2.5445,90,0.0,0.0
48.76,1.3816,3.8889,91,0.0,0.0
48.76,-3.5151,1.4738,92,0.0,0.0
48.76,2.6135,1.5336,93,0.0,0.0
48.76,2.8779,3.2266,97,0.0,0.0
48.76,4.5911,1.5939,104,0.0,0.0
48.76,-4.4437,2.757,144,0.0,0.0
48.8,-4.6288,0.739,78,0.0,0.0
48.8,-5.2599,3.9729,80,0.0002902471118706451,0.0003806295009096683
48.8,-4.9224,3.5173,81,0.0002902471118706451,0.0003806295009096683
48.8,-2.5045,1.1063,82,0.0,0.0
48.8,-2.858,2.2316,83,0.0,0.0
48.8,0.5011,4.6553,84,0.0,0.0
48.8,-0.4121,1.3762,85,0.0,0.0
48.8,-0.102,3.5856,87,0.0,0.0
48.8,0.7094,2.264,88,0.0,0.0
48.8,0.796,3.0273,89,0.0,0.0
48.8,1.8897,2.5435,90,0.0,0.0
48.8,1.3117,3.8943,91,0.0,0.0
48.8,-3.5697,1.4739,92,0.0,0.0
48.8,2.5558,1.5319,93,0.0,0.0
48.8,2.8185,3.2321,97,0.0,0.0
48.8,4.5341,1.5859,104,0.0,0.0
48.8,-4.4869,2.7641,144,0.0,0.0
48.84,-4.6734,0.7377,78,0.0,0.0
48.84,-5.3046,3.9768,80,0.00031653873773695995,0.0003806295009096683
48.84,-4.9828,3.5181,81,0.00031653873773695995,0.0003806295009096683
48.84,-2.5593,1.0942,82,0.0,0.0
48.84,-2.9175,2.2409,83,0.0,0.0
48.84,0.4784,4.64,84,0.0,0.0
48.84,-0.4724,1.3779,85,0.0,0.0
48.84,-0.1595,3.5786,87,0.0,0.0
48.84,0.6532,2.2702,88,0.0,0.0
48.84,0.7447,3.0297,89,0.0,0.0
48.84,1.8398,2.5432,90,0.0,0.0
48.84,1.2423,3.8983,91,0.0,0.0
48.84,-3.6154,1.4691,92,0.0,0.0
48.84,2.498,1.5355,93,0.0,0.0
48.84,2.7632,3.235,97,0.0,0.0
48.84,4.4749,1.5783,104,0.0,0.0
48.84,-4.5296,2.7719,144,0.0,0.0
48.88,-4.721,0.7343,78,0.0,0.0
48.88,-5.3648,3.9724,80,0.00034784417084543495,0.0003806295009096683
48.88,-5.0471,3.5201,81,0.00034784417084543495,0.0003806295009096683
48.88,-2.6115,1.0874,82,0.0,0.0
48.88,-2.9844,2.2488,83,0.0,0.0
48.88,0.4521,4.6277,84,0.0,0.0
48.88,-0.5323,1.3799,85,0.0,0.0
48.88,-0.2171,3.5769,87,0.0,0.0
48.88,0.6019,2.2753,88,0.0,0.0
48.88,0.6887,3.0189,89,0.0,0.0
48.88,1.7946,2.5463,90,0.0,0.0
